id,customer_id,customer_name,region,segment
1689,CUST-6688,Mr. Joel Peters,South,Home Office
1690,CUST-6689,Casey Blanchard,North,Consumer
1691,CUST-6690,Brian Cervantes,East,Consumer
1692,CUST-6691,Jamie Snyder,West,Corporate
1693,CUST-6692,Ann Montoya,South,Consumer
1694,CUST-6693,Stephanie Fields,East,Corporate
1695,CUST-6694,Charles Hernandez,South,Consumer
1696,CUST-6695,Jean Lane,North,Home Office
1697,CUST-6696,Michael Stewart,West,Corporate
1698,CUST-6697,Susan Torres,East,Consumer
1699,CUST-6698,Jessica Haas,West,Corporate
1700,CUST-6699,Brandon Smith,North,Corporate
1701,CUST-6700,Mrs. Bethany Phillips,East,Home Office
1702,CUST-6701,Joshua Brown,East,Consumer
1703,CUST-6702,Samantha Howard,East,Home Office
1704,CUST-6703,Sharon Young,East,Corporate
1705,CUST-6704,Jennifer Flores,West,Home Office
1706,CUST-6705,James Gardner,South,Corporate
1707,CUST-6706,Karen Lopez,North,Home Office
1708,CUST-6707,Tim Larsen,East,Consumer
1709,CUST-6708,Zachary Santiago,East,Corporate
1710,CUST-6709,Benjamin Smith,West,Home Office
1711,CUST-6710,Katelyn Kim,East,Consumer
1712,CUST-6711,Angela May MD,East,Corporate
1713,CUST-6712,Richard Munoz,West,Home Office
1714,CUST-6713,Christopher Hicks,South,Consumer
1715,CUST-6714,Joanna Kelly,West,Home Office
1717,CUST-6716,Cynthia Shaw,West,Consumer
1718,CUST-6717,Joshua Richardson,West,Corporate
1719,CUST-6718,Laura Bush,North,Home Office
1720,CUST-6719,John Vaughn,South,Corporate
1721,CUST-6720,Nicholas Terrell,East,Corporate
1722,CUST-6721,Dr. Julie Miller,North,Corporate
1723,CUST-6722,Ann Kennedy,West,Corporate
1724,CUST-6723,Toni Miller,North,Corporate
1725,CUST-6724,Rebecca Edwards,East,Corporate
1726,CUST-6725,Greg Osborne,West,Home Office
1727,CUST-6726,Jose Harrison,North,Consumer
1728,CUST-6727,Jennifer Yu,North,Home Office
1729,CUST-6728,Donna Johnson,West,Consumer
1730,CUST-6729,Nicole Acosta,South,Corporate
1731,CUST-6730,Amy Kennedy,West,Corporate
1732,CUST-6731,Anthony Mooney,West,Corporate
1733,CUST-6732,Lori Mitchell,West,Consumer
1734,CUST-6733,Jonathan York,South,Consumer
1735,CUST-6734,Casey Campbell,East,Consumer
1736,CUST-6735,Alexis Rodriguez,East,Corporate
1737,CUST-6736,Kevin Hernandez,East,Home Office
1738,CUST-6737,Robert Green,East,Corporate
1739,CUST-6738,Kari Lloyd,South,Consumer
1740,CUST-6739,Grace Miller,North,Home Office
1741,CUST-6740,Timothy Moore,North,Home Office
1742,CUST-6741,Wyatt Townsend II,West,Home Office
1743,CUST-6742,Mark Clark,East,Corporate
1744,CUST-6743,Haley May,North,Consumer
1745,CUST-6744,Audrey Jackson,North,Home Office
1746,CUST-6745,Eric Reese,East,Corporate
1747,CUST-6746,Kim James,North,Consumer
1748,CUST-6747,Karen Thomas,West,Consumer
1749,CUST-6748,Alexandra Ho,North,Home Office
1750,CUST-6749,Michael Nixon,North,Home Office
1751,CUST-6750,Amanda Hardin,West,Consumer
1752,CUST-6751,Tina Reynolds,East,Corporate
1753,CUST-6752,Shannon Rogers,East,Home Office
1754,CUST-6753,Brett Pena,South,Consumer
1755,CUST-6754,Raymond Curry,South,Corporate
1756,CUST-6755,Leah Lee,West,Home Office
1757,CUST-6756,Michael White,East,Consumer
1758,CUST-6757,Megan Decker,East,Corporate
1759,CUST-6758,Brent Garcia,North,Corporate
1760,CUST-6759,Daniel Campbell,East,Corporate
1761,CUST-6760,Alexander Davis,North,Corporate
1762,CUST-6761,Mary Houston,West,Corporate
1763,CUST-6762,Margaret Erickson,South,Corporate
1764,CUST-6763,Scott Anderson,South,Consumer
1765,CUST-6764,Stephanie Knight,North,Corporate
1766,CUST-6765,Stephanie Dominguez,North,Corporate
1767,CUST-6766,John Mayer,South,Home Office
1768,CUST-6767,Tammy Hill,West,Consumer
1769,CUST-6768,Steven Carrillo,East,Corporate
1770,CUST-6769,Christopher Jones,East,Consumer
1771,CUST-6770,Janet Cook,East,Corporate
1772,CUST-6771,Tyler Baker,South,Home Office
1773,CUST-6772,John Mcfarland,West,Corporate
1774,CUST-6773,Cassandra Vasquez,South,Corporate
1775,CUST-6774,Randy Robinson,South,Consumer
1776,CUST-6775,Susan Baldwin,East,Home Office
1777,CUST-6776,Benjamin Duncan,East,Home Office
1778,CUST-6777,Jeremy Mosley,South,Corporate
1779,CUST-6778,Martin Fitzpatrick,East,Home Office
1780,CUST-6779,Deborah Graves,South,Consumer
1781,CUST-6780,Laura Robertson,West,Corporate
1782,CUST-6781,Katherine Graham,South,Consumer
1783,CUST-6782,Priscilla Floyd,North,Consumer
1784,CUST-6783,April Finley,West,Corporate
1785,CUST-6784,Karen Bradley,West,Consumer
1786,CUST-6785,Heather Maldonado,North,Home Office
1787,CUST-6786,Mark Benjamin,North,Consumer
1788,CUST-6787,Joseph Woodward,East,Home Office
1789,CUST-6788,Joe Miranda,West,Home Office
1790,CUST-6789,Cassandra Williams,North,Corporate
1791,CUST-6790,Connor Dominguez,North,Home Office
1792,CUST-6791,Lydia Howard,South,Home Office
1793,CUST-6792,Mark Moss,West,Consumer
1794,CUST-6793,Corey Cortez,West,Home Office
1795,CUST-6794,Katherine Brown,West,Consumer
1796,CUST-6795,Elizabeth Ferguson,West,Home Office
1797,CUST-6796,Joann Forbes,North,Consumer
1798,CUST-6797,Anthony French,North,Corporate
1799,CUST-6798,Bruce Roman,North,Corporate
1800,CUST-6799,Judy Gregory,North,Home Office
1801,CUST-6800,Brittany Riley,South,Corporate
1802,CUST-6801,Amanda Thomas,West,Consumer
1803,CUST-6802,Kaitlin Hardin,West,Consumer
1804,CUST-6803,Michael Anderson,West,Corporate
1805,CUST-6804,Anthony Parker,South,Home Office
1806,CUST-6805,Joy Jackson,East,Consumer
1807,CUST-6806,Sabrina Rodriguez,South,Consumer
1808,CUST-6807,Robert Walker PhD,South,Home Office
1809,CUST-6808,Robert Hendrix,North,Consumer
1810,CUST-6809,Erika Daugherty,West,Corporate
1811,CUST-6810,Brenda Copeland,North,Corporate
1812,CUST-6811,Pamela Watkins,West,Home Office
1813,CUST-6812,Bryan Thomas,West,Consumer
1814,CUST-6813,Michael Tran,West,Consumer
1815,CUST-6814,Timothy Williams,South,Corporate
1816,CUST-6815,Ryan Salazar,South,Home Office
1817,CUST-6816,Alexis Tucker,South,Consumer
1818,CUST-6817,Christopher Davis,East,Corporate
1819,CUST-6818,Stacie Butler,North,Consumer
1820,CUST-6819,Patricia Schwartz,North,Corporate
1821,CUST-6820,Mark Mills,East,Consumer
1822,CUST-6821,Todd Bishop,North,Corporate
1823,CUST-6822,Christopher Porter,East,Consumer
1824,CUST-6823,Lori Patton,South,Consumer
1825,CUST-6824,Aaron Young,South,Consumer
1826,CUST-6825,Joseph Davis,North,Corporate
1827,CUST-6826,Philip Fernandez,East,Corporate
1828,CUST-6827,Randy Hopkins,East,Corporate
1829,CUST-6828,Cory Hogan,West,Home Office
1830,CUST-6829,Tracy Wells,South,Home Office
1831,CUST-6830,Michael Williams,East,Corporate
1832,CUST-6831,Dominique Hamilton,West,Consumer
1833,CUST-6832,Robert Chang,South,Corporate
1834,CUST-6833,Patrick Buckley,East,Home Office
1835,CUST-6834,Richard Washington,North,Corporate
1836,CUST-6835,Steven Griffith,West,Home Office
1837,CUST-6836,Erika Gonzalez,West,Consumer
1838,CUST-6837,Erika Maxwell,West,Home Office
1839,CUST-6838,Brent Rojas,North,Corporate
1840,CUST-6839,Jaime Walker,North,Corporate
1841,CUST-6840,John Zamora,South,Corporate
1842,CUST-6841,Timothy Gibson,South,Home Office
1843,CUST-6842,Chad Cortez,North,Home Office
1844,CUST-6843,Vanessa Harris,North,Consumer
1845,CUST-6844,Michael Brown,South,Consumer
1846,CUST-6845,Samuel Ellis,West,Consumer
1847,CUST-6846,Greg Tanner,West,Consumer
1848,CUST-6847,Rachel Little,West,Consumer
1849,CUST-6848,Carolyn Cordova,West,Consumer
1850,CUST-6849,Angelica Vincent,West,Consumer
1851,CUST-6850,Zachary Vargas PhD,East,Home Office
1852,CUST-6851,Nicholas Fitzgerald,South,Corporate
1853,CUST-6852,Garrett Riley,South,Corporate
1854,CUST-6853,Leslie Hernandez,North,Home Office
1855,CUST-6854,Abigail Baird,South,Corporate
1856,CUST-6855,John Mack,East,Corporate
1857,CUST-6856,Joseph Mendoza,North,Home Office
1858,CUST-6857,Samantha Chavez,East,Home Office
1859,CUST-6858,Justin Smith,South,Consumer
1860,CUST-6859,Tiffany Anderson,East,Corporate
1861,CUST-6860,Matthew Davis,South,Consumer
1862,CUST-6861,Eric Warner,East,Consumer
1863,CUST-6862,Nicole Johnson,West,Corporate
1864,CUST-6863,Raymond Sawyer,North,Corporate
1865,CUST-6864,Richard Wood,North,Corporate
1866,CUST-6865,Mark Dalton,South,Home Office
1867,CUST-6866,Steven Cook,East,Consumer
1868,CUST-6867,Jeffery Nelson,North,Home Office
1869,CUST-6868,Kimberly Norton,West,Consumer
1870,CUST-6869,Angela Gilmore,South,Home Office
1871,CUST-6870,Amy Dougherty,South,Consumer
1872,CUST-6871,Stacy Rodriguez,North,Consumer
1873,CUST-6872,Manuel Diaz,West,Home Office
1874,CUST-6873,Justin Jones,East,Consumer
1875,CUST-6874,Christine Zavala,North,Consumer
1876,CUST-6875,Brian Mendoza,South,Home Office
1877,CUST-6876,Lauren Haley,East,Corporate
1878,CUST-6877,Patrick Perez,West,Corporate
1879,CUST-6878,Derek Frazier,West,Consumer
1880,CUST-6879,Arthur Reed,East,Consumer
1881,CUST-6880,Mr. Bryan Mckinney,South,Corporate
1882,CUST-6881,Kim Carter,West,Consumer
1883,CUST-6882,Rebecca Dougherty,West,Consumer
1884,CUST-6883,Teresa Jones,South,Home Office
1885,CUST-6884,Judith Miller,North,Corporate
1886,CUST-6885,Donna Frye,West,Corporate
1887,CUST-6886,Donald Terry,West,Home Office
1888,CUST-6887,Shaun Meyer DDS,East,Home Office
1889,CUST-6888,Wayne Weaver,West,Consumer
1890,CUST-6889,Gregory Wallace,East,Corporate
1891,CUST-6890,Dorothy Brown,West,Consumer
1892,CUST-6891,Crystal Meza,South,Corporate
1893,CUST-6892,Jennifer Cooper,South,Corporate
1894,CUST-6893,Erin Watkins,West,Home Office
1895,CUST-6894,Sarah Wallace,East,Consumer
1896,CUST-6895,Carlos Clarke,West,Consumer
1897,CUST-6896,David Washington,East,Corporate
1898,CUST-6897,Patricia Williams,West,Consumer
1899,CUST-6898,Jesus Jackson,West,Consumer
1900,CUST-6899,Michelle Mitchell,North,Corporate
1901,CUST-6900,Sara Schwartz,South,Consumer
1902,CUST-6901,Brittany Young,East,Corporate
1903,CUST-6902,Eugene Martinez,East,Consumer
1904,CUST-6903,Cody Hart,West,Home Office
1905,CUST-6904,Evan Cooper,North,Home Office
1906,CUST-6905,Joshua Martin,South,Home Office
1907,CUST-6906,Thomas Sullivan,South,Consumer
1908,CUST-6907,Mr. Jimmy Flores Jr.,West,Corporate
1909,CUST-6908,Vanessa Rivera,West,Consumer
1910,CUST-6909,Kara Roberts,East,Corporate
1911,CUST-6910,Veronica Berry,West,Home Office
1912,CUST-6911,Keith Meadows,East,Home Office
1913,CUST-6912,Michael Dennis,North,Home Office
1914,CUST-6913,Brenda Pierce,West,Corporate
1915,CUST-6914,James Randall,North,Corporate
1916,CUST-6915,Brandon Brown,South,Consumer
1917,CUST-6916,Lauren Walker,East,Consumer
1918,CUST-6917,Diana Johnson,West,Home Office
1919,CUST-6918,Jill Powers,West,Home Office
1920,CUST-6919,Jorge Lee,East,Corporate
1921,CUST-6920,Larry Harding,West,Home Office
1922,CUST-6921,Heather Hernandez,South,Consumer
1923,CUST-6922,Jaclyn Watson,North,Consumer
1924,CUST-6923,Gregory Madden,South,Home Office
1925,CUST-6924,Anita Luna,West,Corporate
1926,CUST-6925,Willie Lara,South,Corporate
1927,CUST-6926,Robert Waller,East,Home Office
1928,CUST-6927,Steven Taylor,North,Home Office
1929,CUST-6928,Angelica Clark,North,Home Office
1930,CUST-6929,Sean Hatfield,West,Consumer
1931,CUST-6930,Tyler Avila,South,Home Office
1932,CUST-6931,Jason Rocha,West,Consumer
1933,CUST-6932,Justin Page,West,Home Office
1934,CUST-6933,Breanna Lopez,West,Corporate
1935,CUST-6934,Julian Williams,West,Consumer
1936,CUST-6935,Sandra Torres,West,Consumer
1937,CUST-6936,Julie Johnson,East,Consumer
1938,CUST-6937,Dennis Blanchard,East,Home Office
1939,CUST-6938,Kaitlyn Valdez,West,Home Office
1940,CUST-6939,Jennifer Vasquez,North,Home Office
1941,CUST-6940,Danielle Wilson,West,Home Office
1942,CUST-6941,Zachary Jones,North,Consumer
1943,CUST-6942,Lauren Cunningham,West,Consumer
1944,CUST-6943,Lori Alvarez,West,Corporate
1945,CUST-6944,Barbara Hunt,East,Home Office
1946,CUST-6945,Sarah Martin,East,Consumer
1947,CUST-6946,Francisco Johns,East,Corporate
1948,CUST-6947,Christopher Nelson,East,Corporate
1949,CUST-6948,Thomas Kelly,West,Home Office
1950,CUST-6949,Joseph Mayer,North,Corporate
1951,CUST-6950,Pamela White,North,Consumer
1952,CUST-6951,Paul Stephens,South,Consumer
1953,CUST-6952,Samantha Cohen,North,Home Office
1954,CUST-6953,Michael Barker,North,Home Office
1955,CUST-6954,Kevin Morrow,East,Consumer
1956,CUST-6955,Joseph Watson,East,Corporate
1957,CUST-6956,Mr. Thomas Garcia,South,Consumer
1958,CUST-6957,Daniel Lopez,East,Home Office
1959,CUST-6958,Lisa Guerra,North,Corporate
1960,CUST-6959,Kim Arnold,North,Corporate
1961,CUST-6960,Ashley Stevens,North,Consumer
1962,CUST-6961,Robert Mclean,North,Home Office
1963,CUST-6962,Eric Cox,South,Corporate
1964,CUST-6963,Stacy Harper,South,Consumer
1965,CUST-6964,Gloria Mckinney,South,Home Office
1966,CUST-6965,Robert Walker,South,Consumer
1967,CUST-6966,Brenda Perez,North,Corporate
1968,CUST-6967,Carlos Miller,South,Home Office
1969,CUST-6968,Rachel Jones,East,Corporate
1970,CUST-6969,Nicole Williams,West,Corporate
1971,CUST-6970,Ricky Palmer,West,Corporate
1972,CUST-6971,Bryan King,West,Corporate
1973,CUST-6972,Michael Webster,East,Home Office
1974,CUST-6973,Tamara Harris,North,Home Office
1975,CUST-6974,Cathy Bell,East,Corporate
1976,CUST-6975,Ryan Mcmahon,East,Consumer
1977,CUST-6976,Hannah Martin,West,Consumer
1978,CUST-6977,Monica Allen,South,Home Office
1979,CUST-6978,Annette Lane,South,Corporate
1980,CUST-6979,Daniel Lee,North,Corporate
1981,CUST-6980,Steven Medina,East,Home Office
1982,CUST-6981,Annette Lewis,South,Corporate
1983,CUST-6982,Michelle Richardson,North,Consumer
1984,CUST-6983,Jessica Rosario,West,Home Office
1985,CUST-6984,Henry Gray,West,Home Office
1986,CUST-6985,Darren Rodriguez,East,Consumer
1987,CUST-6986,Mrs. Ashley Taylor,East,Consumer
1988,CUST-6987,Michele Hawkins,West,Home Office
1989,CUST-6988,Garrett Wilson,South,Corporate
1990,CUST-6989,Kyle Collins,North,Home Office
1991,CUST-6990,Jill Spencer,East,Corporate
1992,CUST-6991,Scott Lopez,East,Home Office
1993,CUST-6992,Ryan Alvarez,West,Corporate
1994,CUST-6993,Cassie Lutz,North,Corporate
1995,CUST-6994,Brian Kim DDS,North,Home Office
1996,CUST-6995,Charles Morales,East,Home Office
1997,CUST-6996,Ashley Schaefer,East,Home Office
1998,CUST-6997,Amy Hester,West,Corporate
1999,CUST-6998,Kurt Ewing,East,Consumer
2000,CUST-6999,Ryan Hardy,North,Corporate
2001,CUST-7000,Micheal Perkins,East,Home Office
2002,CUST-7001,Richard Schneider,South,Corporate
2003,CUST-7002,John Morrison,West,Home Office
2004,CUST-7003,John Ramirez,East,Consumer
2005,CUST-7004,Ashley King,West,Corporate
2006,CUST-7005,Mark Taylor Jr.,East,Consumer
2007,CUST-7006,Barry Gregory,West,Corporate
2008,CUST-7007,Janet Shelton,South,Home Office
2009,CUST-7008,Marco Davis,East,Home Office
2010,CUST-7009,Paul Saunders,East,Corporate
2011,CUST-7010,Christina Bates,West,Consumer
2012,CUST-7011,Dennis Cooper PhD,West,Home Office
2013,CUST-7012,Tiffany Johnson,South,Home Office
2014,CUST-7013,Thomas Reyes,South,Home Office
2015,CUST-7014,James Stevens,East,Consumer
2016,CUST-7015,Justin Dalton,North,Home Office
2017,CUST-7016,Michael Henry,North,Home Office
2018,CUST-7017,Mike Freeman,South,Corporate
2019,CUST-7018,Michael Keller,West,Corporate
2020,CUST-7019,Laura Alvarez,North,Home Office
2021,CUST-7020,Katie Myers,West,Consumer
2022,CUST-7021,Wesley Jensen MD,West,Consumer
2023,CUST-7022,Erica Johnson,West,Home Office
2024,CUST-7023,Russell Bailey,South,Consumer
2025,CUST-7024,Alyssa Vance,South,Home Office
2026,CUST-7025,Brent Reed,South,Consumer
2027,CUST-7026,Gregory Stanley,West,Home Office
2028,CUST-7027,Matthew Watkins,South,Corporate
2029,CUST-7028,Ana Torres,South,Corporate
2030,CUST-7029,Alejandro Nguyen,East,Corporate
2031,CUST-7030,Scott Bradley,North,Home Office
2032,CUST-7031,Deborah Dominguez,West,Home Office
2033,CUST-7032,Victoria Gray,East,Corporate
2034,CUST-7033,Kenneth Stokes,South,Corporate
2035,CUST-7034,Michael Rogers,West,Consumer
2036,CUST-7035,Pamela Morgan,South,Corporate
2037,CUST-7036,Heidi Graham,North,Home Office
2038,CUST-7037,Ryan Cobb PhD,North,Home Office
2039,CUST-7038,Donna Williams,North,Corporate
2040,CUST-7039,Jennifer Perez PhD,South,Home Office
2041,CUST-7040,Ryan Davis,North,Corporate
2042,CUST-7041,Austin Solis,South,Corporate
2043,CUST-7042,Daniel Flynn,East,Consumer
2044,CUST-7043,Elizabeth Brock,North,Home Office
2045,CUST-7044,Joshua Gonzalez,West,Home Office
2046,CUST-7045,Mario Chavez,South,Home Office
2047,CUST-7046,Catherine Smith,North,Home Office
2048,CUST-7047,Shari Ray,West,Corporate
2049,CUST-7048,Victor Harmon,North,Home Office
2050,CUST-7049,Timothy Patel,East,Consumer
2051,CUST-7050,Patricia Hamilton,North,Corporate
2052,CUST-7051,Lori Boyd,South,Corporate
2053,CUST-7052,Charles Hernandez,North,Consumer
2054,CUST-7053,Elizabeth Graham,North,Home Office
2055,CUST-7054,Ronald Brown,North,Home Office
2056,CUST-7055,Jason Colon,West,Consumer
2057,CUST-7056,Dawn Burke,South,Home Office
2058,CUST-7057,Brian Lee,North,Consumer
2059,CUST-7058,Ronald Marshall,West,Corporate
2060,CUST-7059,Jessica Lucas,East,Corporate
2061,CUST-7060,Christopher Taylor,West,Home Office
2062,CUST-7061,Robert Hopkins,West,Corporate
2063,CUST-7062,Samuel Stuart,West,Corporate
2064,CUST-7063,Mr. Scott Miller,East,Consumer
2065,CUST-7064,Sharon Lester,West,Consumer
2066,CUST-7065,Jack Sandoval,North,Consumer
2067,CUST-7066,Tony Ramsey,West,Consumer
2068,CUST-7067,Brian Navarro,East,Home Office
2069,CUST-7068,Kelly Calderon,West,Corporate
2070,CUST-7069,Tara King,West,Home Office
2071,CUST-7070,Cynthia Martinez,North,Consumer
2072,CUST-7071,Erin Silva,East,Home Office
2073,CUST-7072,Paul Young,South,Corporate
2074,CUST-7073,Charles Thompson,East,Corporate
2075,CUST-7074,Jessica King,East,Corporate
2076,CUST-7075,Katherine Brooks,East,Home Office
2077,CUST-7076,Emily Coleman,North,Corporate
2078,CUST-7077,Tracey Suarez,South,Home Office
2079,CUST-7078,Heidi Baldwin,East,Consumer
2080,CUST-7079,Alisha Rasmussen,West,Corporate
2081,CUST-7080,Sarah Bates,North,Corporate
2082,CUST-7081,Melissa Mccormick,East,Consumer
2083,CUST-7082,Juan Parker,West,Home Office
2084,CUST-7083,Heidi Burnett,South,Home Office
2085,CUST-7084,Sean Mathews,South,Corporate
2086,CUST-7085,Theodore Long,West,Consumer
2087,CUST-7086,Dawn Davis,North,Consumer
2088,CUST-7087,Cynthia Clark,North,Corporate
2089,CUST-7088,Sydney Welch,North,Corporate
2090,CUST-7089,Pamela Sullivan,East,Consumer
2091,CUST-7090,Sean Morrow,West,Consumer
2092,CUST-7091,Kaitlin Gutierrez,South,Consumer
2093,CUST-7092,Michelle Mcdowell,South,Home Office
2094,CUST-7093,Samantha Hale,East,Corporate
2095,CUST-7094,Heather Guzman,West,Consumer
2096,CUST-7095,Nancy Chavez,West,Home Office
2097,CUST-7096,Anthony May,West,Home Office
2098,CUST-7097,Rachel Taylor,North,Corporate
2099,CUST-7098,Mark Edwards,South,Home Office
2100,CUST-7099,Christopher Black,West,Home Office
2101,CUST-7100,Sandra Hines,West,Home Office
2102,CUST-7101,Melissa Sparks,West,Home Office
2103,CUST-7102,John Moss,East,Consumer
2104,CUST-7103,Michael Serrano,West,Consumer
2105,CUST-7104,Christina Perry,North,Corporate
2106,CUST-7105,Shawn Duffy,West,Home Office
2107,CUST-7106,Courtney Vaughan,East,Home Office
2108,CUST-7107,Maria Sims,East,Home Office
2109,CUST-7108,Valerie Gonzalez,West,Consumer
2110,CUST-7109,Caroline Morales,South,Home Office
2111,CUST-7110,David Davis,South,Home Office
2112,CUST-7111,Travis Wilson,North,Home Office
2113,CUST-7112,Jessica Mora,North,Corporate
2114,CUST-7113,Michael Wilson,West,Consumer
2115,CUST-7114,Cheryl Atkins,North,Corporate
2116,CUST-7115,Donna Snyder,North,Consumer
2117,CUST-7116,Scott Greene,South,Home Office
2118,CUST-7117,Diane Byrd MD,South,Consumer
2119,CUST-7118,Charles Roberts,South,Consumer
2120,CUST-7119,Luke Solomon,West,Corporate
2121,CUST-7120,Michael Ellis,West,Corporate
2122,CUST-7121,Casey Morris,South,Corporate
2123,CUST-7122,Melissa Reeves,West,Corporate
2124,CUST-7123,Nancy Scott,West,Home Office
2125,CUST-7124,Anthony Cook,South,Corporate
2126,CUST-7125,Terry Barajas,East,Corporate
2127,CUST-7126,Tracy George,West,Consumer
2128,CUST-7127,Amber King,East,Home Office
2129,CUST-7128,Elizabeth Foster,South,Home Office
2130,CUST-7129,Walter Hansen,West,Consumer
2131,CUST-7130,Debbie Gordon,West,Home Office
2132,CUST-7131,Sherry Anderson,North,Corporate
2133,CUST-7132,Joseph Thomas,West,Consumer
2134,CUST-7133,Andrew Anderson,West,Consumer
2135,CUST-7134,Sandy Adkins,West,Home Office
2136,CUST-7135,Diane Mcdowell,East,Consumer
2137,CUST-7136,Pam Baker,South,Home Office
2138,CUST-7137,Steven Stewart,East,Home Office
2139,CUST-7138,Pamela Hernandez DVM,East,Consumer
2140,CUST-7139,Rebecca Brown,North,Corporate
2141,CUST-7140,David Johnson,East,Home Office
2142,CUST-7141,Michael Graham,East,Home Office
2143,CUST-7142,Tammy Williams MD,North,Home Office
2144,CUST-7143,Karina Vasquez,North,Corporate
2145,CUST-7144,Sharon Martinez,East,Home Office
2146,CUST-7145,Sean White,East,Consumer
2147,CUST-7146,Jordan Nelson,South,Consumer
2148,CUST-7147,Laurie Silva,East,Corporate
2149,CUST-7148,Kelly Duncan,East,Consumer
2150,CUST-7149,Billy Tate,South,Corporate
2151,CUST-7150,Stacy Johnson,East,Corporate
2152,CUST-7151,Melanie Long,East,Consumer
2153,CUST-7152,Tiffany Hood,East,Corporate
2154,CUST-7153,Brad Rivas,North,Home Office
2155,CUST-7154,Jordan Moses,East,Consumer
2156,CUST-7155,Abigail Booker,North,Consumer
2157,CUST-7156,Tiffany Nguyen,South,Home Office
2158,CUST-7157,Morgan Bernard,East,Consumer
2159,CUST-7158,Christine Williams,West,Corporate
2160,CUST-7159,Erica Brown,West,Home Office
2161,CUST-7160,Trevor James,South,Home Office
2162,CUST-7161,Christopher Hanna,North,Corporate
2163,CUST-7162,Ann Phelps,East,Home Office
2164,CUST-7163,Richard Mitchell,East,Corporate
2165,CUST-7164,Martha Martinez,West,Corporate
2166,CUST-7165,Jeffrey Drake MD,North,Consumer
2167,CUST-7166,Bonnie Wade,North,Corporate
2168,CUST-7167,Kayla Burns,South,Consumer
2169,CUST-7168,Karen Hart,North,Corporate
2170,CUST-7169,Peter Shepherd,South,Consumer
2171,CUST-7170,Jessica Simmons,North,Home Office
2172,CUST-7171,Glenn Ford,East,Corporate
2173,CUST-7172,Michael Moore,North,Corporate
2174,CUST-7173,Mark Warren IV,North,Home Office
2175,CUST-7174,Terry Woods,South,Consumer
2176,CUST-7175,Carl Leach,West,Corporate
2177,CUST-7176,Kelly Phillips,East,Home Office
2178,CUST-7177,Billy Williams,South,Home Office
2179,CUST-7178,Jeffery Davis,North,Home Office
2180,CUST-7179,Laura King,North,Consumer
2181,CUST-7180,Brad Gordon,East,Consumer
2182,CUST-7181,Matthew White,South,Corporate
2183,CUST-7182,James Miller,North,Consumer
2184,CUST-7183,Elizabeth Matthews,East,Home Office
2185,CUST-7184,Michael Hanson,East,Home Office
2186,CUST-7185,Vincent Savage,South,Corporate
2187,CUST-7186,Cody Burgess,West,Home Office
2188,CUST-7187,Shelby Rodriguez,West,Consumer
2189,CUST-7188,Abigail Wilson,North,Home Office
2190,CUST-7189,John Holt,West,Home Office
2191,CUST-7190,Tracy Guzman,North,Home Office
2192,CUST-7191,Mr. William Ward,West,Consumer
2193,CUST-7192,Melissa Foster,East,Consumer
2194,CUST-7193,Calvin Smith,South,Corporate
2195,CUST-7194,Alan Waller,North,Corporate
2196,CUST-7195,Christine Wong,North,Consumer
2197,CUST-7196,Jessica Garrett,East,Corporate
2198,CUST-7197,Cheryl Turner,South,Corporate
2199,CUST-7198,John Johnson,West,Consumer
2200,CUST-7199,Christian Park,South,Home Office
2201,CUST-7200,Kaitlyn Heath,West,Consumer
2202,CUST-7201,Christina Hudson,South,Home Office
2203,CUST-7202,Amber Smith,South,Consumer
2204,CUST-7203,Michelle Petty,West,Corporate
2205,CUST-7204,Nancy Larson,West,Home Office
2206,CUST-7205,Donna Freeman,North,Consumer
2207,CUST-7206,Mr. Logan Gregory,West,Home Office
2208,CUST-7207,Katherine Klein,South,Home Office
2209,CUST-7208,Jennifer Stewart,North,Consumer
2210,CUST-7209,Steven Butler,East,Consumer
2211,CUST-7210,Johnny Mcmillan,West,Home Office
2212,CUST-7211,Michael Smith,East,Home Office
2213,CUST-7212,Corey Cooper,West,Consumer
2214,CUST-7213,Daniel Stout,West,Home Office
2215,CUST-7214,Lance Kirby,North,Home Office
2216,CUST-7215,Bonnie Carter,North,Corporate
2217,CUST-7216,Toni Whitaker,West,Consumer
2218,CUST-7217,Morgan Flynn,West,Corporate
2219,CUST-7218,Sarah Howell,West,Corporate
2220,CUST-7219,Paul Estrada,South,Home Office
2221,CUST-7220,Curtis Obrien,East,Corporate
2222,CUST-7221,Jason Chaney,East,Home Office
2223,CUST-7222,Daniel Williams,North,Home Office
2224,CUST-7223,Stanley Kelly,North,Home Office
2225,CUST-7224,Ronald Kline,North,Consumer
2226,CUST-7225,Arthur Jordan,North,Consumer
2227,CUST-7226,Barbara Walker,West,Home Office
2228,CUST-7227,Gerald Kelly,South,Home Office
2229,CUST-7228,Shawn Adams,South,Home Office
2230,CUST-7229,Michael Robertson,South,Consumer
2231,CUST-7230,Michelle House,North,Home Office
2232,CUST-7231,Jim Skinner,East,Home Office
2233,CUST-7232,Brian Bishop,North,Consumer
2234,CUST-7233,Theresa Colon,North,Home Office
2235,CUST-7234,Brian Soto,North,Consumer
2236,CUST-7235,Susan Moore,East,Corporate
2237,CUST-7236,Jeremy Hunter,North,Corporate
2238,CUST-7237,Annette Holland,North,Corporate
2239,CUST-7238,Chad Allison,South,Consumer
